2023-10-03 23:20:18,022 - DEBUG: [0, 1, 2, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 2, 2, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2]
2023-10-03 23:20:26,952 - DEBUG: [0, 1, 2, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 1, 2, 1, 2, 0, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 0, 1, 2, 1, 1, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 2]
2023-10-03 23:20:29,022 - DEBUG: [0, 2, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 0, 2, 1, 2, 1, 2, 2, 1, 2, 0, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1]
2023-10-03 23:20:30,992 - DEBUG: [0, 0, 2, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 2, 2, 1]
2023-10-03 23:20:32,944 - DEBUG: [0, 2, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2]
2023-10-03 23:20:34,808 - DEBUG: [0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2]
2023-10-03 23:20:36,564 - DEBUG: [0, 0, 1, 1, 2, 1, 0, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0]
2023-10-03 23:20:38,400 - DEBUG: [0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 2, 0, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 2, 2, 0, 0]
2023-10-03 23:20:40,121 - DEBUG: [0, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2]
2023-10-03 23:20:41,930 - DEBUG: [0, 2, 2, 2, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 2, 2, 1, 0, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 0]
2023-10-03 23:20:43,776 - DEBUG: [0, 1, 2, 2, 2, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 0, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 1, 2, 2, 0, 2]
2023-10-03 23:20:45,455 - DEBUG: [0, 2, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 1, 2, 1, 2, 2, 0, 2, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2, 2, 1, 0, 2, 0, 2, 1]
2023-10-03 23:20:47,225 - DEBUG: [0, 2, 2, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 2, 0, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 2, 0, 2, 0, 2, 0]
2023-10-03 23:20:48,898 - DEBUG: [0, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 0, 2, 2, 2]
2023-10-03 23:20:50,480 - DEBUG: [0, 2, 1, 2, 1, 2, 1, 0, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 2, 0, 2, 2, 0, 2, 2, 2, 1, 2, 1, 2]
2023-10-03 23:20:52,129 - DEBUG: [0, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 1, 0]
