2023-10-03 23:01:06,400 - DEBUG: [0, 0, 0, 1, 2, 1, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 2, 1, 2, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 2, 2, 0, 1, 2, 2, 0, 2, 1, 2]
2023-10-03 23:04:28,377 - DEBUG: [0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 0, 0, 2, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 0, 2, 1, 2, 0, 0, 0, 2, 2, 0, 0]
2023-10-03 23:04:30,187 - DEBUG: [0, 1, 0, 1, 0, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 2, 1, 0, 2, 2, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 1]
2023-10-03 23:04:32,035 - DEBUG: [0, 1, 2, 1, 2, 0, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 1, 2, 0, 2, 0, 2, 1, 2, 2]
2023-10-03 23:04:33,852 - DEBUG: [0, 1, 2, 1, 2, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 2, 0, 1, 2, 0, 0, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2]
2023-10-03 23:04:35,638 - DEBUG: [0, 2, 1, 1, 2, 2, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 0, 2, 0, 0, 1, 2, 2, 0, 1, 0, 0, 2, 2, 0]
2023-10-03 23:04:37,298 - DEBUG: [0, 2, 1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 0]
2023-10-03 23:04:39,069 - DEBUG: [0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 2, 0, 0, 2, 2, 2, 2, 1, 0, 0, 2, 2, 0, 1, 0, 2, 2]
2023-10-03 23:04:40,828 - DEBUG: [0, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 0, 1, 2, 2, 0, 2, 2, 0, 2, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0]
2023-10-03 23:04:42,488 - DEBUG: [0, 1, 1, 2, 2, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 0, 2]
2023-10-03 23:04:44,268 - DEBUG: [0, 1, 2, 1, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 1, 2, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2]
2023-10-03 23:04:45,765 - DEBUG: [0, 1, 2, 0, 1, 1, 1, 2, 1, 2, 0, 1, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 1, 2, 1, 2, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 0, 2]
2023-10-03 23:04:47,354 - DEBUG: [0, 2, 2, 0, 1, 2, 1, 1, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 1, 2, 1, 0, 0, 2, 2, 1, 2, 0, 1, 2, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 0, 2]
