2023-10-03 22:46:45,051 - DEBUG: [0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 1, 0, 2, 2]
2023-10-03 22:46:57,571 - DEBUG: [0, 2, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
2023-10-03 22:46:59,235 - DEBUG: [0, 2, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 1, 0, 1, 0, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 0, 0, 2, 0, 2, 1, 0, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 0]
2023-10-03 22:47:01,093 - DEBUG: [0, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 1, 2, 2, 2, 1, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 0, 1, 0, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0]
2023-10-03 22:47:02,681 - DEBUG: [0, 1, 2, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 0, 2, 0]
2023-10-03 22:47:04,222 - DEBUG: [0, 2, 2, 0, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 2, 0, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 1, 0, 0, 2, 2, 2, 1, 1, 0, 2, 2, 1, 0, 1, 0, 2, 1, 1, 0, 2, 2, 2, 2]
2023-10-03 22:47:05,777 - DEBUG: [0, 2, 1, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 2, 1, 1, 0, 2, 1, 2, 0]
2023-10-03 22:47:07,261 - DEBUG: [0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2]
2023-10-03 22:47:08,874 - DEBUG: [0, 1, 2, 2, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 1, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 0, 1, 2, 1, 2, 0, 1, 0, 2, 0, 0, 2, 1, 2, 2, 1, 2, 1]
2023-10-03 22:47:10,352 - DEBUG: [0, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 2, 1, 2, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 0, 0, 2, 2, 2, 0, 1, 1, 0, 2, 2, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2]
2023-10-03 22:47:11,859 - DEBUG: [0, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 0, 1, 2, 1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 1, 0, 2, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 2, 2, 1, 2, 1, 0, 0]
2023-10-03 22:47:13,327 - DEBUG: [0, 1, 1, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 0, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 2]
2023-10-03 22:47:14,826 - DEBUG: [0, 1, 2, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 2, 2, 1, 0, 2, 1, 1, 2, 2, 1, 0, 2, 2, 0, 2, 2]
2023-10-03 22:47:16,262 - DEBUG: [0, 2, 0, 0, 2, 1, 0, 1, 2, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 1, 2, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 2, 1, 2, 1, 2]
2023-10-03 22:47:17,611 - DEBUG: [0, 2, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 2, 1, 2, 2, 1, 1, 2, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0]
2023-10-03 22:47:18,809 - DEBUG: [0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 1, 2, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 0, 2, 2]
2023-10-03 22:47:20,222 - DEBUG: [0, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 0, 2, 2, 1, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2]
2023-10-03 22:47:21,986 - DEBUG: [0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 0, 2, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0]
2023-10-03 22:47:23,457 - DEBUG: [0, 0, 1, 2, 0, 1, 1, 2, 2, 2, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 1, 2, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 2, 1]
2023-10-03 22:47:24,895 - DEBUG: [0, 2, 0, 1, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0, 0, 0, 0, 0, 2]
