2023-10-03 22:19:33,080 - DEBUG: [0, 1, 1, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 2, 1, 0, 2, 2, 0, 0, 2, 1, 1, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 2, 2, 1, 2, 0, 0, 2, 0]
2023-10-03 22:19:44,952 - DEBUG: [0, 0, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 2, 1, 2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 1, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 0, 1, 2, 0, 2, 2, 2, 1, 0, 2]
2023-10-03 22:19:46,673 - DEBUG: [0, 0, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 0, 1, 0, 1, 0, 2, 1, 1, 2, 0, 2, 1, 2, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0]
2023-10-03 22:19:48,107 - DEBUG: [0, 1, 1, 0, 2, 1, 2, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 1, 2, 2]
2023-10-03 22:19:49,795 - DEBUG: [0, 2, 2, 0, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 1, 2, 0, 1, 0, 2, 1, 2, 2, 2, 0, 0, 2, 2]
2023-10-03 22:19:51,529 - DEBUG: [0, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 1, 2, 1, 2, 2, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2]
2023-10-03 22:19:53,252 - DEBUG: [0, 1, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 2, 0, 1, 1, 0, 1, 0, 2, 2, 0]
2023-10-03 22:19:54,710 - DEBUG: [0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1]
2023-10-03 22:19:56,198 - DEBUG: [0, 2, 0, 2, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 2, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 2, 2, 1, 1, 2, 0, 1, 0]
2023-10-03 22:19:57,747 - DEBUG: [0, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 1, 0, 1, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 0]
2023-10-03 22:19:59,092 - DEBUG: [0, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 0, 2, 2, 1, 0, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 1, 2, 1, 0, 2, 0, 0, 0]
2023-10-03 22:20:00,542 - DEBUG: [0, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 0, 0, 2, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 1, 1, 1, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 1]
2023-10-03 22:20:02,145 - DEBUG: [0, 1, 2, 2, 1, 1, 2, 1, 1, 2, 0, 1, 1, 0, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 0, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 0, 2, 0, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 2, 0, 2]
2023-10-03 22:20:03,614 - DEBUG: [0, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 2, 1, 2]
2023-10-03 22:20:05,079 - DEBUG: [0, 1, 2, 0, 2, 0, 1, 2, 1, 2, 1, 1, 1, 2, 0, 1, 0, 2, 1, 2, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 0, 2, 2, 0, 1, 2, 2, 0, 2, 1, 2, 0, 0, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 0, 2, 2, 1, 2]
2023-10-03 22:20:06,498 - DEBUG: [0, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 2, 2, 2, 1, 1, 2, 0, 0, 0, 2, 2, 1, 2, 2, 1, 0, 0, 2, 1, 0]
2023-10-03 22:20:07,807 - DEBUG: [0, 2, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 0, 1]
2023-10-03 22:20:09,137 - DEBUG: [0, 0, 2, 0, 1, 0, 2, 1, 1, 2, 2, 1, 1, 0, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]
2023-10-03 22:20:10,561 - DEBUG: [0, 2, 2, 2, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 0, 2, 0, 1, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0]
